PRAD 392 SPECIAL TOPICS IN ADVERTISING
"This course allows students to sample a range of topical offerings in advertising that have included Media Planning, Advertising in the Digital Age, Ad Copywriting, Advanced Advertising Campaigns, Consumer Promotions, and Psychology of Advertising. Topics for this concentration might include:  Media Planning for Latino Markets, Ad Copywriting for Latino Markets, The Advertising Industry in Latin America."
RMP Overall,Credit Hours,Teacher First Name,Teacher Last Name,Class Start Time,Class End Time,Class Section,Class Number,Location,Days
4.74,4,Eva,Bongiovanni,1:30 PM,3:00 PM,501,25946,Loop Campus,"Monday,Wednesday"
4.7,4,Michael,Devlin,,,502,27008,OnLine,
N/A,4,Kenneth,Krimstein,5:45 PM,9:00 PM,801,23298,Loop Campus,Thursday
