FIN 595 INVESTMENT SEMINAR
Construction and management of an actual portfolio fund in a nine month seminar setting.  Registration requires approval of the seminar director based on applications due in the Spring quarter.
RMP Overall,Credit Hours,Teacher First Name,Teacher Last Name,Class Start Time,Class End Time,Class Section,Class Number,Location,Days
3.0,4,Vahap,Uysal,4:00 PM,7:00 PM,201,24961,Loop Campus,Friday
3.0,4,Vahap,Uysal,4:00 PM,7:00 PM,202,26853,Loop Campus,Friday
