PRAD 320 EVENT PLANNING
"This course aims to provide students with the occupational, technical and interpersonal skills necessary to ""survive and thrive"" in the special event industry. In addition to specific content knowledge, students will develop cross-cultural awareness, global understanding and communication skills as they relate to the event industry as a whole. The course will prepare students for a variety of options: pursuit of employment in the special events industry, professional development for those already employed in the field and general knowledge for those interested in the special events field. The purpose of this course is to acquire an in-depth knowledge about the specialized field of event planning, and to become familiar with management techniques and strategies required for successful planning, promotion, implementation and evaluation of special events."
RMP Overall,Credit Hours,Teacher First Name,Teacher Last Name,Class Start Time,Class End Time,Class Section,Class Number,Location,Days
N/A,4,Anne,Davis,5:45 PM,9:00 PM,801,23281,Loop Campus,Tuesday
