IT 211 INTRODUCTION TO APPLIED PROGRAMMING
"Introduction to application development and problem solving. Basic programming constructs including control structures, I/O functions and object-based programming. Projects include small-scale applications using web-services, file processing, databases and application software.  PREREQUISITE(S): IT 130"
RMP Overall,Credit Hours,Teacher First Name,Teacher Last Name,Class Start Time,Class End Time,Class Section,Class Number,Location,Days
4.6,4,John,Rogers,10:10 AM,11:40 AM,501,23066,Loop Campus,Wednesday
4.6,4,John,Rogers,10:10 AM,11:40 AM,501,23066,Loop Campus,Monday
