MGT 250 CAREER MANAGEMENT SKILLS
"This course helps students develop their careers.  Students review their skills and interests as they relate to relevant occupations. They acquire career-enhancing skills in job search, career research, goal setting, and action planning. Students create resumes and cover letters, and they enhance their interviewing and networking skills. Through guided exercises and activities, students assess their current career activities and explore appropriate adjustments. This course is designed for students who have declared (or intend to declare) majors in Management or Business Administration."
RMP Overall,Credit Hours,Teacher First Name,Teacher Last Name,Class Start Time,Class End Time,Class Section,Class Number,Location,Days
3.5,2,Daniel,Koys,3:10 PM,4:40 PM,501,25095,Loop Campus,Monday
3.5,2,Daniel,Koys,3:10 PM,4:40 PM,502,25169,Loop Campus,Wednesday
N/A,2,Ivana,Zilic,8:30 AM,10:00 AM,503,26748,Loop Campus,Thursday
2.4,2,Helen,LaVan,11:50 AM,1:20 PM,504,26749,Loop Campus,"Tuesday,Thursday"
N/A,2,Keala,Murdock,6:00 PM,7:30 PM,801,26750,Loop Campus,Wednesday
