FIN 380 CASES IN FINANCIAL DECISION MAKING
"This is the capstone course for students majoring in Finance. The course applies the case study methodology to hone the student's analytical skills with applied finance issues, as well as to further develop verbal and written communication skills, the ability to work effectively within teams, and to engage in reasoned debate.  This course will provide students the opportunity to apply and integrate the knowledge acquired in their previous finance courses."
RMP Overall,Credit Hours,Teacher First Name,Teacher Last Name,Class Start Time,Class End Time,Class Section,Class Number,Location,Days
3.6,4,Rebel,Cole,1:30 PM,4:45 PM,501,24935,Loop Campus,Wednesday
4.2,4,Brian,Thompson,1:30 PM,4:45 PM,502,24936,Loop Campus,Tuesday
3.6,4,Rebel,Cole,5:45 PM,9:00 PM,801,24937,Loop Campus,Tuesday
