RELC 211 INTERPERSONAL COMMUNICATION
"An introduction to the factors that shape communication between two people. Topics include self-concept formation, perception, message formation, verbal and nonverbal communication, active listening, and defensiveness.  (Formerly CMNS 211)"
RMP Overall,Credit Hours,Teacher First Name,Teacher Last Name,Class Start Time,Class End Time,Class Section,Class Number,Location,Days
3.3,4,Leah,Bryant,,,201,25430,OnLine,
N/A,4,Benjamin,Wiedmaier,6:00 PM,9:15 PM,801,26012,Lincoln Park Campus,Monday
