FIN 340 INTERNATIONAL FINANCE
"The objectives of this course include: understanding the effect of political and economic factors on the financial decision-making of the firm, determining the major factors influencing currency value; analyzing and managing the spectrum of risks arising from a firm's international operations; and acquiring knowledge of the international financial system and the major players in that system."
RMP Overall,Credit Hours,Teacher First Name,Teacher Last Name,Class Start Time,Class End Time,Class Section,Class Number,Location,Days
2.4,4,Karim,Pakravan,11:50 AM,1:20 PM,501,24928,Loop Campus,"Tuesday,Thursday"
N/A,4,Staff,Staff,5:45 PM,9:00 PM,801,24929,Loop Campus,Thursday
