MCS 521 TOPICS IN CINEMA STUDIES
"This is a seminar-level course that provides in-depth examinations of Cinema Studies topics. Topics vary from quarter to quarter and may include studies of film genres, film authorship, national cinemas, global cinema, gender in cinema, animation, film theory, early cinema, film aesthetics, race and representation, film sound studies, or other rotating topics."
RMP Overall,Credit Hours,Teacher First Name,Teacher Last Name,Class Start Time,Class End Time,Class Section,Class Number,Location,Days
4.7,4,Daniel,Bashara,5:45 PM,9:00 PM,201,23240,Loop Campus,Tuesday
