ORGC 251 ORGANIZATIONAL COMMUNICATION
"This course focuses on the role of communication in organizational life. Attention will be devoted to exploring how communication simultaneously shapes and is shaped by organizations. Topics include conflict and mediation, stress and social support, the supervisor-subordinate relationships, workplace diversity, organizational consultation and new communication technologies in organizations. (Formerly CMNS 251)"
RMP Overall,Credit Hours,Teacher First Name,Teacher Last Name,Class Start Time,Class End Time,Class Section,Class Number,Location,Days
N/A,4,Kristin,Tassi,,,201,24331,OnLine,
4.16,4,Willona,Olison,10:10 AM,11:40 AM,501,26014,Loop Campus,"Monday,Wednesday"
