IT 395 SOFTWARE PROJECTS FOR COMMUNITY CLIENTS II
This is the continuation of IT 394.  IT 394 and IT 395 must be taken as a sequence in two consecutive quarters. PREREQUISITE(S):  IT 394
RMP Overall,Credit Hours,Teacher First Name,Teacher Last Name,Class Start Time,Class End Time,Class Section,Class Number,Location,Days
4.58,4,Michael,Chase,5:45 PM,9:00 PM,801,22942,Loop Campus,Wednesday
