MLS 502 CANDIDACY CONTINUATION
Students who have completed MLS 499 Thesis/Capstone may register for this course in order to have continued access to university facilities.  Students may register for this course no more than three times.  Non-credit.
RMP Overall,Credit Hours,Teacher First Name,Teacher Last Name,Class Start Time,Class End Time,Class Section,Class Number,Location,Days
2.78,0,David,Gitomer,,,201,20833,Lincoln Park Campus,
