MAT 452 PROBABILITY AND STATISTICS II
A continuation of MAT 451.  More continuous probability model.  Laws of large numbers and the central limit theorem.  Sampling distributions of certain statistics.  An introduction to the theory of estimation and principals of hypothesis testing.
RMP Overall,Credit Hours,Teacher First Name,Teacher Last Name,Class Start Time,Class End Time,Class Section,Class Number,Location,Days
4.26,4,Claudia,Schmegner,5:45 PM,9:00 PM,201,25557,O'Hare Campus,Tuesday
0.0,4,Juan,Hu,6:00 PM,9:15 PM,202,25558,Lincoln Park Campus,Wednesday
