GER 202 ADVANCED COMMUNICATION II
"The third year of German continues strengthening four primary linguistic skills: comprehension, reading, writing and speaking. The main goal is to achieve oral proficiency. Ample time will be devoted to speaking and developing oral proficiency in class as well. GER 106 or equivalent, including placement test or permission of instructor, is recommended."
RMP Overall,Credit Hours,Teacher First Name,Teacher Last Name,Class Start Time,Class End Time,Class Section,Class Number,Location,Days
4.73,4,Anna,Souchuk,2:40 PM,4:10 PM,201,20470,Lincoln Park Campus,"Tuesday,Thursday"
