IWS 230 ISLAMIC FINANCE
"This course is a comprehensive introduction to Islamic finance, from its religious and legal origins and principles to its most advanced forms. This course focuses on the underlying principles of Islamic finance through a study of its scriptural and jurisprudential origins and reviews most of its products such as Mud'raba, Mush'raka, Mur'baha, Project finance, Suk'k, Tak'ful, Ij'ra and equity mutual funds etc. The course also examines today's Islamic finance industry with a closer look at the structure and governance of contemporary Islamic financial institutions and international regulatory bodies."
RMP Overall,Credit Hours,Teacher First Name,Teacher Last Name,Class Start Time,Class End Time,Class Section,Class Number,Location,Days
4.1,4,Babacar,Mbengue,2:40 PM,4:10 PM,201,26877,Lincoln Park Campus,"Tuesday,Thursday"
