MPS 589 ADVANCED RESEARCH METHODS AND STATISTICS FOR MANAGEMENT
"This course continues the study of scientific research begun in MPS 588 and introduces more advanced topics, including experimental designs and statistical control. It teaches applied methods, including needs assessment, outcomes measurement, and impact evaluations, and introduces participatory action research. Students develop their own research proposal for their capstone or thesis project."
RMP Overall,Credit Hours,Teacher First Name,Teacher Last Name,Class Start Time,Class End Time,Class Section,Class Number,Location,Days
N/A,4,Meghan,Condon,5:45 PM,9:00 PM,201,20863,Loop Campus,Tuesday
3.63,4,Adrienne,Holloway,5:45 PM,9:00 PM,202,20864,Loop Campus,Wednesday
