ECO 395 CAPSTONE SEMINAR IN ECONOMICS
A seminar in which students explore how the discipline of economics addresses issues from a different perspective than other disciplines within and beyond the social sciences. This course is the Liberal Studies Capstone Requirement for the LA&S; Economics major and is restricted to LA&S; economics majors with senior standing.
RMP Overall,Credit Hours,Teacher First Name,Teacher Last Name,Class Start Time,Class End Time,Class Section,Class Number,Location,Days
N/A,4,Stephen,Carlton,5:45 PM,9:00 PM,501,25071,Loop Campus,Wednesday
4.0,4,Robert,Kallen,5:45 PM,9:00 PM,501,25071,Loop Campus,Wednesday
