SPN 370 LATIN AMERICAN CIVILIZATION
"The course will explore the politics, social structures, traditions, artistic movements and historical periods of Latin America. The scope of the course covers the main pre-Columbian civilizations, the time of the Spanish discovery and colonization, the rise of new nationalities and their development, especially in relation to the United States and the emerging globalized world. SPN 106 or equivalent, including placement test or permission of instructor, is recommended."
RMP Overall,Credit Hours,Teacher First Name,Teacher Last Name,Class Start Time,Class End Time,Class Section,Class Number,Location,Days
4.8,4,Juana,Goergen,2:40 PM,4:10 PM,201,26346,Lincoln Park Campus,Thursday
