HCI 450 FOUNDATIONS OF HUMAN-COMPUTER INTERACTION
"Application of engineering and psychological theory to the design of computer systems. Overview of applicable research methods and research on perception, cognition, errors, and screen design. Attention will be given to creating and applying guidelines derived from research. PREREQUISITE(S): IT 403"
RMP Overall,Credit Hours,Teacher First Name,Teacher Last Name,Class Start Time,Class End Time,Class Section,Class Number,Location,Days
4.4,4,Harold,Streeter,5:45 PM,9:00 PM,801,22486,Loop Campus,Thursday
4.4,4,Harold,Streeter,,,810,22487,OnLine,
