PRF 132 VOICE AND SPEECH I
"Second course in a 3 course sequence. The focus of the work is on relaxation, alignment, breathing, the development of free resonance flow, and good articulation of vowels and consonants."
RMP Overall,Credit Hours,Teacher First Name,Teacher Last Name,Class Start Time,Class End Time,Class Section,Class Number,Location,Days
4.25,4,Claudia,Anderson,10:10 AM,11:40 AM,201,25356,Lincoln Park Campus,"Monday,Wednesday"
4.25,4,Claudia,Anderson,11:50 AM,1:20 PM,202,25357,Lincoln Park Campus,"Monday,Wednesday"
