APM 437 ALEXANDER TECHNIQUE
Introduction to the Alexander Technique as applied to musical performance.
RMP Overall,Credit Hours,Teacher First Name,Teacher Last Name,Class Start Time,Class End Time,Class Section,Class Number,Location,Days
N/A,1,John,Henes,10:10 AM,11:10 AM,201,22093,Lincoln Park Campus,Thursday
N/A,1,John,Henes,11:15 AM,12:15 PM,202,22094,Lincoln Park Campus,Thursday
