ART 106 BEGINNING DRAWING
"Introduction to composition, line and rendering in black and white drawing media. Basic techniques for descriptive and expressive use of drawing media."
RMP Overall,Credit Hours,Teacher First Name,Teacher Last Name,Class Start Time,Class End Time,Class Section,Class Number,Location,Days
N/A,4,Keiler,Roberts,8:25 AM,11:10 AM,201,20415,Lincoln Park Campus,"Monday,Wednesday"
N/A,4,Laura,Kina Aronson,11:20 AM,2:05 PM,202,20416,Lincoln Park Campus,"Monday,Wednesday"
2.45,4,Margaret,Lanterman,8:25 AM,11:10 AM,203,20417,Lincoln Park Campus,"Tuesday,Thursday"
N/A,4,Zoe,Nelson,2:40 PM,5:25 PM,204,21484,Lincoln Park Campus,"Tuesday,Thursday"
