LAT 497 SPECIAL TOPICS IN LATIN
See schedule for current offerings.
RMP Overall,Credit Hours,Teacher First Name,Teacher Last Name,Class Start Time,Class End Time,Class Section,Class Number,Location,Days
4.8,4,Joseph,Latham,1:00 PM,2:30 PM,201,20818,Lincoln Park Campus,"Monday,Wednesday"
4.8,4,Joseph,Latham,1:00 PM,2:30 PM,202,21272,Lincoln Park Campus,"Monday,Wednesday"
4.8,4,Joseph,Latham,,,203,26145,Lincoln Park Campus,
4.8,4,Joseph,Latham,,,204,26146,Lincoln Park Campus,
