PSY 333 CHILD PSYCHOLOGY
Infancy and childhood. Description and evaluation of principles and theories of development from conception through childhood.
RMP Overall,Credit Hours,Teacher First Name,Teacher Last Name,Class Start Time,Class End Time,Class Section,Class Number,Location,Days
3.5,4,Jennifer,Zimmerman,1:00 PM,2:30 PM,201,25646,Lincoln Park Campus,"Tuesday,Thursday"
2.94,4,Yan,Li,,,202,25684,OnLine,
