DMA 527 DIGITAL MEDIA ARTS SURVEY
Introduces the field of Digital Media and the faculty who teach it. Each week a different CIM faculty member will present his or her research and relate that topic to the wider field of Media Arts. Encourages students to clarify their course of study and build alliances with faculty and students with similar interests. PREREQUISITE(S): None
RMP Overall,Credit Hours,Teacher First Name,Teacher Last Name,Class Start Time,Class End Time,Class Section,Class Number,Location,Days
,4,LeAnne,Schmiesing,5:45 PM,9:00 PM,801,22889,Loop Campus,Thursday
